[2023-07-17T20:28:11Z INFO  dt_instance] Current Twin: mc-twin-2
[2023-07-17T20:35:55Z INFO  dt_instance] received at 2023-07-17 20:35:55.927738209 UTC - from mc-2->source-5 "593" 20:35:55.926363265
[2023-07-17T20:35:58Z INFO  dt_instance] received at 2023-07-17 20:35:58.431943539 UTC - from mc-2->source-5 "598" 20:35:58.431072550
[2023-07-17T20:36:00Z INFO  dt_instance] received at 2023-07-17 20:36:00.936845963 UTC - from mc-2->source-1 "613" 20:36:00.935873098
[2023-07-17T20:36:03Z INFO  dt_instance] received at 2023-07-17 20:36:03.443624818 UTC - from mc-2->source-5 "608" 20:36:03.442141220
[2023-07-17T20:36:05Z INFO  dt_instance] received at 2023-07-17 20:36:05.961239684 UTC - from mc-2->source-5 "613" 20:36:05.956707559
[2023-07-17T20:36:08Z INFO  dt_instance] received at 2023-07-17 20:36:08.468412037 UTC - from mc-2->source-5 "618" 20:36:08.467282922
[2023-07-17T20:36:10Z INFO  dt_instance] received at 2023-07-17 20:36:10.973796098 UTC - from mc-2->source-5 "623" 20:36:10.972799391
[2023-07-17T20:36:13Z INFO  dt_instance] received at 2023-07-17 20:36:13.479227001 UTC - from mc-2->source-5 "628" 20:36:13.477813581
[2023-07-17T20:36:15Z INFO  dt_instance] received at 2023-07-17 20:36:15.986341840 UTC - from mc-2->source-5 "633" 20:36:15.983813688
[2023-07-17T20:36:18Z INFO  dt_instance] received at 2023-07-17 20:36:18.490622237 UTC - from mc-2->source-5 "638" 20:36:18.489084308
[2023-07-17T20:36:21Z INFO  dt_instance] received at 2023-07-17 20:36:21.000482382 UTC - from mc-2->source-5 "643" 20:36:20.997402579
[2023-07-17T20:36:23Z INFO  dt_instance] received at 2023-07-17 20:36:23.504175866 UTC - from mc-2->source-5 "648" 20:36:23.502781859
[2023-07-17T20:36:26Z INFO  dt_instance] received at 2023-07-17 20:36:26.011343275 UTC - from mc-2->source-5 "653" 20:36:26.009089817
[2023-07-17T20:36:28Z INFO  dt_instance] received at 2023-07-17 20:36:28.517012387 UTC - from mc-2->source-5 "658" 20:36:28.516397878
[2023-07-17T20:36:31Z INFO  dt_instance] received at 2023-07-17 20:36:31.023865114 UTC - from mc-2->source-5 "663" 20:36:31.022457760
[2023-07-17T20:36:33Z INFO  dt_instance] received at 2023-07-17 20:36:33.529370300 UTC - from mc-2->source-5 "668" 20:36:33.528016441
[2023-07-17T20:36:36Z INFO  dt_instance] received at 2023-07-17 20:36:36.034655597 UTC - from mc-2->source-5 "673" 20:36:36.032879245
[2023-07-17T20:36:38Z INFO  dt_instance] received at 2023-07-17 20:36:38.547527033 UTC - from mc-2->source-5 "678" 20:36:38.539031717
[2023-07-17T20:36:41Z INFO  dt_instance] received at 2023-07-17 20:36:41.044933962 UTC - from mc-2->source-5 "683" 20:36:41.044067181
[2023-07-17T20:36:43Z INFO  dt_instance] received at 2023-07-17 20:36:43.550988196 UTC - from mc-2->source-5 "688" 20:36:43.550118963
[2023-07-17T20:36:46Z INFO  dt_instance] received at 2023-07-17 20:36:46.057048792 UTC - from mc-2->source-5 "693" 20:36:46.055059936
[2023-07-17T20:36:48Z INFO  dt_instance] received at 2023-07-17 20:36:48.561574685 UTC - from mc-2->source-5 "698" 20:36:48.560298993
[2023-07-17T20:36:51Z INFO  dt_instance] received at 2023-07-17 20:36:51.067910356 UTC - from mc-2->source-5 "703" 20:36:51.065313696
[2023-07-17T20:36:53Z INFO  dt_instance] received at 2023-07-17 20:36:53.574505375 UTC - from mc-2->source-1 "718" 20:36:53.569943541
[2023-07-17T20:36:56Z INFO  dt_instance] received at 2023-07-17 20:36:56.079328351 UTC - from mc-2->source-5 "713" 20:36:56.076859175
[2023-07-17T20:36:58Z INFO  dt_instance] received at 2023-07-17 20:36:58.589006828 UTC - from mc-2->source-3 "723" 20:36:58.584619715
[2023-07-17T20:37:01Z INFO  dt_instance] received at 2023-07-17 20:37:01.094807199 UTC - from mc-2->source-1 "733" 20:37:01.090183370
[2023-07-17T20:37:03Z INFO  dt_instance] received at 2023-07-17 20:37:03.602720479 UTC - from mc-2->source-3 "733" 20:37:03.595613318
[2023-07-17T20:37:06Z INFO  dt_instance] received at 2023-07-17 20:37:06.113703750 UTC - from mc-2->source-3 "738" 20:37:06.109671589
[2023-07-17T20:37:08Z INFO  dt_instance] received at 2023-07-17 20:37:08.615004663 UTC - from mc-2->source-3 "743" 20:37:08.614208861
[2023-07-17T20:37:11Z INFO  dt_instance] received at 2023-07-17 20:37:11.129100138 UTC - from mc-2->source-3 "748" 20:37:11.119920783
[2023-07-17T20:37:13Z INFO  dt_instance] received at 2023-07-17 20:37:13.636277554 UTC - from mc-2->source-3 "753" 20:37:13.627804884
[2023-07-17T20:37:16Z INFO  dt_instance] received at 2023-07-17 20:37:16.135816303 UTC - from mc-2->source-3 "758" 20:37:16.134968982
[2023-07-17T20:37:18Z INFO  dt_instance] received at 2023-07-17 20:37:18.641375191 UTC - from mc-2->source-3 "763" 20:37:18.640203786
[2023-07-17T20:37:21Z INFO  dt_instance] received at 2023-07-17 20:37:21.148203929 UTC - from mc-2->source-3 "768" 20:37:21.145895596
[2023-07-17T20:37:23Z INFO  dt_instance] received at 2023-07-17 20:37:23.661397535 UTC - from mc-2->source-3 "773" 20:37:23.651959716
[2023-07-17T20:37:26Z INFO  dt_instance] received at 2023-07-17 20:37:26.159286488 UTC - from mc-2->source-3 "778" 20:37:26.158320512
[2023-07-17T20:37:28Z INFO  dt_instance] received at 2023-07-17 20:37:28.664204931 UTC - from mc-2->source-3 "783" 20:37:28.663118104
[2023-07-17T20:37:31Z INFO  dt_instance] received at 2023-07-17 20:37:31.172214017 UTC - from mc-2->source-3 "788" 20:37:31.171248862
[2023-07-17T20:37:33Z INFO  dt_instance] received at 2023-07-17 20:37:33.689422596 UTC - from mc-2->source-3 "793" 20:37:33.678087335
[2023-07-17T20:37:36Z INFO  dt_instance] received at 2023-07-17 20:37:36.185422729 UTC - from mc-2->source-3 "798" 20:37:36.183534722
[2023-07-17T20:37:38Z INFO  dt_instance] received at 2023-07-17 20:37:38.691281279 UTC - from mc-2->source-3 "803" 20:37:38.687862733
[2023-07-17T20:37:41Z INFO  dt_instance] received at 2023-07-17 20:37:41.194738630 UTC - from mc-2->source-3 "808" 20:37:41.193770022
[2023-07-17T20:37:43Z INFO  dt_instance] received at 2023-07-17 20:37:43.713431824 UTC - from mc-2->source-3 "813" 20:37:43.703366148
[2023-07-17T20:37:46Z INFO  dt_instance] received at 2023-07-17 20:37:46.210080025 UTC - from mc-2->source-3 "818" 20:37:46.208331506
[2023-07-17T20:37:48Z INFO  dt_instance] received at 2023-07-17 20:37:48.714291119 UTC - from mc-2->source-3 "823" 20:37:48.713258139
[2023-07-17T20:37:51Z INFO  dt_instance] received at 2023-07-17 20:37:51.224034443 UTC - from mc-2->source-7 "818" 20:37:51.220499072
[2023-07-17T20:37:53Z INFO  dt_instance] received at 2023-07-17 20:37:53.737614942 UTC - from mc-2->source-7 "823" 20:37:53.726397462
[2023-07-17T20:37:56Z INFO  dt_instance] received at 2023-07-17 20:37:56.242055364 UTC - from mc-2->source-7 "828" 20:37:56.232388211
[2023-07-17T20:37:58Z INFO  dt_instance] received at 2023-07-17 20:37:58.741384975 UTC - from mc-2->source-5 "838" 20:37:58.739066486
[2023-07-17T20:38:01Z INFO  dt_instance] received at 2023-07-17 20:38:01.245115291 UTC - from mc-2->source-3 "848" 20:38:01.244174296
[2023-07-17T20:38:03Z INFO  dt_instance] received at 2023-07-17 20:38:03.937857923 UTC - from mc-2->source-9 "838" 20:38:03.721429220
[2023-07-17T20:38:06Z INFO  dt_instance] received at 2023-07-17 20:38:06.261390980 UTC - from mc-2->source-5 "853" 20:38:06.259764044
[2023-07-17T20:38:08Z INFO  dt_instance] received at 2023-07-17 20:38:08.813551074 UTC - from mc-2->source-7 "853" 20:38:08.766470511
[2023-07-17T20:38:11Z INFO  dt_instance] received at 2023-07-17 20:38:11.277138764 UTC - from mc-2->source-5 "863" 20:38:11.271998633
[2023-07-17T20:38:13Z INFO  dt_instance] received at 2023-07-17 20:38:13.788503858 UTC - from mc-2->source-5 "868" 20:38:13.778485434
[2023-07-17T20:38:16Z INFO  dt_instance] received at 2023-07-17 20:38:16.288025084 UTC - from mc-2->source-7 "868" 20:38:16.282956730
[2023-07-17T20:38:18Z INFO  dt_instance] received at 2023-07-17 20:38:18.794233308 UTC - from mc-2->source-5 "878" 20:38:18.789422475
[2023-07-17T20:38:21Z INFO  dt_instance] received at 2023-07-17 20:38:21.295381055 UTC - from mc-2->source-5 "883" 20:38:21.294262294
[2023-07-17T20:38:23Z INFO  dt_instance] received at 2023-07-17 20:38:23.828008223 UTC - from mc-2->source-7 "883" 20:38:23.817033058
[2023-07-17T20:38:26Z INFO  dt_instance] received at 2023-07-17 20:38:26.329688842 UTC - from mc-2->source-7 "888" 20:38:26.324398365
[2023-07-17T20:38:28Z INFO  dt_instance] received at 2023-07-17 20:38:28.837099913 UTC - from mc-2->source-7 "893" 20:38:28.835293740
[2023-07-17T20:38:31Z INFO  dt_instance] received at 2023-07-17 20:38:31.342472106 UTC - from mc-2->source-1 "913" 20:38:31.340542898
[2023-07-17T20:38:33Z INFO  dt_instance] received at 2023-07-17 20:38:33.854844842 UTC - from mc-2->source-1 "918" 20:38:33.847832530
[2023-07-17T20:38:36Z INFO  dt_instance] received at 2023-07-17 20:38:36.362879872 UTC - from mc-2->source-1 "923" 20:38:36.353111666
[2023-07-17T20:38:38Z INFO  dt_instance] received at 2023-07-17 20:38:38.866640048 UTC - from mc-2->source-1 "928" 20:38:38.858762324
